hour,minute,day_of_week,month,d1_volume,d1_tr,d1_adx,d1_ret_1d,d1_ret_5d,m1_volume,m1_ret_15m,m1_ret_60m,m1_ret_120m,is_long,entry_time,period,pnl_net,target
14,15,2,6,53710.0,3020.0,14.007752908575325,0.012229836584080056,0.01263019116677655,166.0,0.0007368421052631469,-0.002831969792322253,-0.003981141959140899,0,2007-06-27 14:15:00,train,-5300.0,0
14,15,2,6,53710.0,3020.0,14.007752908575325,0.012229836584080056,0.01263019116677655,166.0,0.0007368421052631469,-0.002831969792322253,-0.003981141959140899,0,2007-06-27 14:15:00,train,-5300.0,0
16,35,2,6,53710.0,3020.0,14.007752908575325,0.012229836584080056,0.01263019116677655,358.0,-0.0012381454162275762,-0.0015011851461680381,-0.0028667613486929033,0,2007-06-27 16:35:00,train,-7220.0,0
15,49,2,6,53710.0,3020.0,14.007752908575325,0.012229836584080056,0.01263019116677655,28.0,0.0015275217276797814,0.00031565656565657463,-0.0007620148724282183,0,2007-06-27 15:49:00,train,-4920.0,0
15,51,3,6,58014.0,3260.0,13.108598999392468,-0.011509217789813508,-0.021547502448579836,96.0,-0.0014644351464435656,-0.0025078369905956466,-0.0027943903267085846,0,2007-06-28 15:51:00,train,-1800.0,0
16,36,3,6,58014.0,3260.0,13.108598999392468,-0.011509217789813508,-0.021547502448579836,23.0,0.0003659174072137006,0.0008891213389121688,-0.0005483744614179775,0,2007-06-28 16:36:00,train,-1020.0,0
17,59,3,6,58014.0,3260.0,13.108598999392468,-0.011509217789813508,-0.021547502448579836,230.0,-0.0016170257159251467,-0.0005221932114882755,0.0013078733978550972,1,2007-06-28 17:59:00,train,0.0,0
15,51,0,6,73510.0,2440.0,15.75530901093442,0.002725366876310309,0.005069475453757466,106.0,0.0013203063110640567,0.0005277044854881119,-0.0014746155466610622,0,2007-06-25 15:51:00,train,-7200.0,0
14,14,4,6,62764.0,2490.0,12.515471210110654,0.008376797850482065,0.003144654088050425,36.0,-0.0016735964017677851,0.0017054995801846218,-0.005807291666666714,0,2007-06-29 14:14:00,train,-1000.0,0
16,33,4,6,62764.0,2490.0,12.515471210110654,0.008376797850482065,0.003144654088050425,102.0,0.0017557651991613188,0.0025439286650930093,0.0017032650280384143,1,2007-06-29 16:33:00,train,0.0,0
16,33,4,6,62764.0,2490.0,12.515471210110654,0.008376797850482065,0.003144654088050425,102.0,0.0017557651991613188,0.0025439286650930093,0.0017032650280384143,0,2007-06-29 16:33:00,train,-1100.0,0
13,29,4,6,62764.0,2490.0,12.515471210110654,0.008376797850482065,0.003144654088050425,44.0,0.0010757766582702999,-0.001230366492146584,-0.007904932782068275,0,2007-06-29 13:29:00,train,-5140.0,0
14,21,3,6,58014.0,3260.0,13.108598999392468,-0.011509217789813508,-0.021547502448579836,91.0,0.0019079480410861827,0.0010706917713421138,0.0006264682850429804,0,2007-06-28 14:21:00,train,-1520.0,0
17,59,4,6,62764.0,2490.0,12.515471210110654,0.008376797850482065,0.003144654088050425,287.0,0.003396029258098121,0.004708344232278394,0.00813648293963265,0,2007-06-29 17:59:00,train,-3200.0,0
13,30,1,7,50380.0,2575.0,11.344920908666822,0.00859151262692004,0.021085925144965767,77.0,-0.0005877092117030358,-0.0007919679125258927,-0.00043446037465821874,1,2007-07-03 13:30:00,train,22040.0,1
13,29,2,7,70404.0,2800.0,16.56667148713954,-0.012935323383084563,0.008360651571751587,24.0,0.0005774541802661126,0.0029444332595127687,0.0060078253186923725,1,2007-07-11 13:29:00,train,51680.0,1
17,59,1,7,59086.0,2300.0,22.46623642721095,-0.0034083817387547954,0.032835820895522394,322.0,0.0008638479627585127,0.011151515151515135,0.013855128828390795,1,2007-07-17 17:59:00,train,-16200.0,0
