tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
120,45,270,255,15,165,150,640,0.9774650716644782,0.9711035248508612,23,1,1,none,long,15.175373134328359,804,12201.0,0.4639303482587065,1.175521125544862,219.07238605898124,-161.65813953488373,8494.0
240,45,270,200,30,90,400,470,0.964764313546871,0.98160999914445,5,1,1,none,long,15.174959871589085,623,9454.0,0.5553772070626003,1.2817211991179451,124.3121387283237,-122.02909090909091,4618.0
180,45,135,80,10,65,390,620,0.924739838360372,0.9752762010035079,23,1,1,none,long,15.16619718309859,710,10768.0,0.49859154929577465,1.2404430153626296,156.92655367231637,-127.22727272727273,9125.0
180,60,65,90,75,170,210,560,0.9273326641557661,0.9786914147976644,25,1,1,none,long,15.151115618661258,986,14939.0,0.513184584178499,1.175806717348836,197.45652173913044,-178.89263157894737,8875.0
120,45,295,290,70,170,350,520,0.9390653934097197,0.9851371914958152,18,1,1,none,long,15.147353361945637,699,10588.0,0.5464949928469242,1.2021845401772076,164.8062827225131,-166.24761904761905,5752.0
300,120,20,215,70,150,110,400,0.9289199302549767,0.9734353500756753,9,1,0,none,long,15.143979057591624,764,11570.0,0.5143979057591623,1.163799815955263,209.1730279898219,-190.90540540540542,6936.0
300,60,205,155,60,100,370,500,0.94346802502782,0.9544214865222642,7,1,0,none,long,15.14027149321267,663,10038.0,0.5188536953242836,1.2902582193563312,129.7122093023256,-109.78730158730158,3391.0
120,60,125,195,15,35,80,520,0.9484833499938656,0.9400346242827179,10,1,1,none,long,15.129321382842509,781,11816.0,0.48911651728553135,1.1664483229796165,216.7670157068063,-178.81360201511336,8906.0
240,120,70,75,10,80,180,280,1.00159378110869,0.9532241511977178,25,1,0,none,long,15.128266033254157,421,6369.0,0.5368171021377672,1.2574685693495573,137.63716814159292,-128.83854166666666,3297.0
120,90,85,105,85,80,110,310,0.9453397303829422,1.0097228118644415,8,1,0,none,long,15.126666666666667,300,4538.0,0.54,1.200105829438222,168.0,-164.33333333333334,2363.0
300,90,55,170,5,80,140,270,0.9698333128504341,0.9092970590053131,26,1,1,none,long,15.121722846441948,534,8075.0,0.5131086142322098,1.3611198068064934,111.08029197080292,-88.03543307086615,2150.0
240,60,20,225,85,50,390,480,1.0007095221323612,0.9486054316447059,7,1,1,none,long,15.120075046904315,533,8059.0,0.549718574108818,1.3418161767824575,107.97269624573379,-99.48101265822785,1712.0
210,60,295,245,25,30,430,630,0.9471412627036772,0.9226297675228569,19,1,0,none,long,15.118858954041205,631,9540.0,0.5198098256735341,1.304432460031273,124.625,-105.15771812080537,4640.0
180,45,70,80,15,55,70,310,0.9427894951405296,0.9811321382966143,22,1,0,none,long,15.117797695262484,781,11807.0,0.5083226632522407,1.245014422378551,151.1234256926952,-126.81315789473685,4931.0
120,90,160,160,40,180,360,530,0.9077781491997287,0.9097131377636157,25,1,1,none,long,15.116138763197586,663,10022.0,0.5354449472096531,1.2008537587430106,168.78591549295774,-163.59672131147542,7167.0
120,90,35,265,90,170,60,260,0.9528036894886367,0.9341084883149544,15,1,1,none,long,15.112033195020746,723,10926.0,0.5408022130013831,1.2529049581037914,138.43478260869566,-131.31306990881458,3768.0
150,60,80,245,55,40,280,600,0.9671392926298814,0.9536199813180203,27,1,0,none,long,15.11060433295325,877,13252.0,0.5188141391106044,1.186587443504217,185.21978021978023,-169.10238095238094,5981.0
210,45,45,90,20,25,400,540,0.9512552495409672,0.9681410560190046,24,1,1,none,long,15.10866574965612,727,10984.0,0.5199449793672627,1.242724239276954,148.77513227513228,-129.6647564469914,4160.0
210,60,95,125,55,160,230,420,0.9889675117221252,0.940841564662436,28,1,1,none,long,15.105985037406484,802,12115.0,0.5211970074812967,1.249521141844994,145.13875598086125,-127.77105263157895,3390.0
120,60,95,270,75,65,260,600,0.9629476367365752,0.9589656996085498,20,1,1,none,long,15.081382385730212,897,13528.0,0.5150501672240803,1.1855972780529298,187.04978354978354,-168.72453703703704,5031.0
240,60,280,145,70,170,220,430,0.958011194736122,0.9874633316116505,17,1,1,none,long,15.077134986225895,726,10946.0,0.5247933884297521,1.18765000342865,181.83202099737534,-169.56976744186048,6833.0
180,45,20,120,65,20,380,580,0.9589098707579985,0.9367868904938039,30,1,0,none,long,15.076086956521738,828,12483.0,0.5169082125603864,1.2503961647242894,145.6448598130841,-124.6325,4719.0
150,45,70,235,5,95,430,610,0.9638908077755304,0.9650496115078723,26,1,1,none,long,15.073275862068966,696,10491.0,0.5043103448275862,1.3144312902742394,124.94586894586895,-98.42182890855457,5402.0
210,60,155,185,55,120,160,670,1.0053966210253928,1.003075790012956,13,1,0,none,long,15.060483870967742,496,7470.0,0.46975806451612906,1.1439944484068083,254.70815450643778,-198.7624521072797,7517.0
300,45,85,165,50,20,340,480,0.9433957555844703,0.9565889244881722,26,1,1,none,long,15.057795698924732,744,11203.0,0.5443548387096774,1.22937226157815,148.25925925925927,-144.50295857988166,5523.0
180,60,40,245,10,150,420,510,0.9454697697247012,0.9788796285489275,17,1,0,none,long,15.0418410041841,717,10785.0,0.5034867503486751,1.2976732632276227,130.2382271468144,-102.63739376770538,1779.0
180,45,220,265,60,65,320,620,0.9704814107922122,0.9705112059896539,12,1,1,none,long,15.031788079470198,755,11349.0,0.519205298013245,1.1808519114624,189.03571428571428,-173.83102493074793,5521.0
180,90,130,40,30,85,360,500,0.9987919868595865,0.9270615176110507,26,1,0,none,long,15.029940119760479,668,10040.0,0.5464071856287425,1.2101737492149884,158.3835616438356,-159.23333333333332,5119.0
240,45,130,210,65,60,130,380,0.9724314530025718,0.9168053430658966,13,1,1,none,long,15.021879021879021,777,11672.0,0.528957528957529,1.207760768956924,165.09002433090023,-154.76584022038568,6511.0
300,45,45,110,60,195,380,620,0.9485472308802588,0.9800818410204626,23,1,1,none,long,15.006586169045006,911,13671.0,0.5389681668496158,1.2215146801477736,153.5376782077393,-149.07246376811594,6223.0
180,60,260,235,30,65,350,460,1.0034642741215254,0.9686472814732412,14,1,1,none,long,15.005988023952096,334,5012.0,0.5209580838323353,1.2867112865396717,129.27011494252875,-109.94339622641509,2998.0
180,45,35,275,70,180,250,460,0.9886703340051498,0.9114583124561134,14,1,0,none,long,14.972748815165877,844,12637.0,0.5379146919431279,1.2076336630409779,161.8920704845815,-158.08311688311687,8451.0
300,45,45,140,15,110,200,440,0.9604933192716455,1.0087646623824915,28,1,1,none,long,14.968137254901961,408,6107.0,0.49264705882352944,1.2057267980461512,178.06965174129354,-143.40579710144928,3232.0
120,45,85,225,25,95,420,630,0.9681547078702573,1.0011173831085853,19,1,1,none,long,14.966917293233083,665,9953.0,0.5067669172932331,1.2604202098432717,142.94362017804156,-118.3250773993808,5796.0
240,60,285,175,30,85,490,610,0.9620029317562874,0.9099812187498365,22,1,0,none,long,14.938775510204081,588,8784.0,0.4931972789115646,1.3522194153735114,116.28620689655172,-85.40753424657534,2112.0
180,120,200,275,35,55,350,560,0.9915922020332362,0.9091161307335089,16,1,0,none,long,14.919762258543834,673,10041.0,0.49925705794947994,1.2007959044914611,178.71130952380952,-150.62048192771084,7497.0
240,45,125,130,20,75,240,450,0.9681922532006554,0.922676517994748,26,1,1,none,long,14.914156626506024,664,9903.0,0.4894578313253012,1.2486504130363822,153.01538461538462,-119.24251497005989,2750.0
240,45,50,285,25,180,80,350,0.9786432775219329,0.9752617153006661,15,1,0,none,long,14.906666666666666,900,13416.0,0.5222222222222223,1.2333948018510141,150.8468085106383,-135.25176470588235,5453.0
180,90,215,115,20,30,390,570,0.9323116260535947,0.9361076878691169,6,1,1,none,long,14.904290429042904,606,9032.0,0.5115511551155115,1.2836505244645438,131.8516129032258,-110.17993079584775,3194.0
300,60,285,230,95,170,390,540,0.9135243979656464,0.9772306438739814,12,1,1,none,long,14.903417533432393,673,10030.0,0.5066864784546805,1.2566661548697478,144.01173020527858,-119.5045871559633,3728.0
300,45,290,70,65,85,130,370,0.9025765425574976,0.951193426781289,17,1,1,none,long,14.894806924101198,751,11186.0,0.5432756324900133,1.1979437631611545,165.92401960784315,-166.69911504424778,6780.0
150,45,245,140,60,170,70,170,1.0049578155148828,0.9376755948361188,15,1,0,none,long,14.88659793814433,388,5776.0,0.5283505154639175,1.3768267223382047,102.94634146341464,-83.75956284153006,2216.0
240,60,140,50,35,135,180,520,0.9338096329827108,0.9522627227162173,20,1,1,none,long,14.884565499351492,771,11476.0,0.48638132295719844,1.1693274707114822,211.33333333333334,-172.01522842639594,7178.0
150,90,35,180,75,200,360,560,0.9731716548601677,0.961312217066885,7,1,1,none,long,14.882022471910112,712,10596.0,0.523876404494382,1.2020941809234995,168.97319034852546,-155.58160237388725,5786.0
300,120,25,280,80,140,260,380,0.9446849977378932,0.913794175893205,8,1,1,none,long,14.881172839506172,648,9643.0,0.5277777777777778,1.2693801156521496,132.8654970760234,-118.14191419141915,3500.0
240,90,215,275,5,45,430,590,0.9192422973884553,0.9757534864529808,8,1,0,none,long,14.863013698630137,584,8680.0,0.5068493150684932,1.289855072463768,130.49324324324326,-106.19148936170212,4585.0
150,60,260,255,15,190,250,490,0.9582205973464039,0.9496634212760278,29,1,1,none,long,14.8578125,640,9509.0,0.525,1.201355214399153,168.85119047619048,-155.3453947368421,5219.0
120,60,150,260,45,60,90,340,0.9400700377651463,0.9279129610266199,10,1,0,none,long,14.847968545216252,763,11329.0,0.5216251638269986,1.2144790897559683,161.18090452261308,-145.51239669421489,3248.0
300,60,225,80,45,45,260,480,0.9145510805918041,0.9495773426546484,9,1,1,none,long,14.846808510638297,705,10467.0,0.5361702127659574,1.1901742400843038,173.2962962962963,-168.31498470948011,7016.0
210,45,160,105,35,135,290,540,0.9940034046446854,0.9630662420017957,30,1,0,none,long,14.840970350404312,742,11012.0,0.5188679245283019,1.2069535801541065,166.81038961038962,-151.16477272727272,4738.0
210,45,30,270,20,120,270,570,0.958695812411745,0.9894326350035747,13,1,0,none,long,14.838235294117647,1020,15135.0,0.4980392156862745,1.2007560684440908,178.1988188976378,-148.1139489194499,6146.0
150,45,35,150,70,50,250,550,0.9300732720151088,0.946887577264398,6,1,1,none,long,14.82967032967033,910,13495.0,0.5351648351648352,1.1866141187858674,176.20123203285422,-172.17857142857142,9737.0
150,90,135,170,40,30,250,550,0.9987961564546772,0.9450296847706745,18,1,0,none,long,14.826923076923077,728,10794.0,0.5439560439560439,1.1782276307316348,180.19444444444446,-182.96978851963746,5776.0
150,60,210,65,30,30,460,680,0.9821505739934684,0.9751775083808465,28,1,1,none,long,14.826666666666666,675,10008.0,0.5051851851851852,1.277229916897507,135.21407624633432,-109.06344410876133,5058.0
180,60,230,215,60,70,100,310,0.9164993922204223,0.97530809111476,14,1,0,none,long,14.818801089918257,734,10877.0,0.5449591280653951,1.202310095975002,161.6025,-161.93975903614458,4608.0
180,45,75,290,90,145,420,700,1.004772356027086,0.9784795615527901,22,1,1,none,long,14.817220543806647,662,9809.0,0.5015105740181269,1.215862326973438,166.4156626506024,-138.53963414634146,5658.0
180,60,155,120,60,195,110,470,0.9441615207778645,0.9660731728297994,22,1,0,none,long,14.795061728395062,810,11984.0,0.5172839506172839,1.1525594184817893,216.07875894988067,-202.45618556701032,11873.0
240,60,230,70,50,100,400,590,0.9189502643547294,0.9942427493116828,10,1,0,none,long,14.792397660818713,684,10118.0,0.5116959064327485,1.2244056068133429,157.73142857142858,-135.80722891566265,5106.0
300,90,105,260,50,155,160,590,1.0086714292094554,0.9009735941514787,22,1,0,none,long,14.783068783068783,567,8382.0,0.5132275132275133,1.1413514561796996,232.5807560137457,-217.21245421245422,10683.0
240,60,165,295,5,135,450,660,0.9988816273278432,0.950046868282398,13,1,1,none,long,14.77361853832442,561,8288.0,0.5044563279857398,1.3254663263302573,119.26855123674912,-93.27838827838828,2754.0
300,45,160,205,35,130,400,560,0.951941098545416,0.9570261939690446,9,1,0,none,long,14.772657450076805,651,9617.0,0.5345622119815668,1.236866087042191,144.30459770114942,-134.88704318936877,4157.0
180,60,120,255,20,190,130,660,0.9512075094569017,0.9632012280880659,27,1,1,none,long,14.771974522292993,785,11596.0,0.47770700636942676,1.1631447142575762,220.464,-174.2107843137255,7857.0
210,60,200,255,35,75,160,690,0.9201877718176209,0.9862343781950488,12,1,1,none,long,14.770700636942674,785,11595.0,0.49044585987261147,1.1391455658226328,246.55844155844156,-208.84711779448622,9840.0
240,45,195,115,55,155,380,470,0.9076279565480783,0.9473082535818,6,1,0,none,long,14.765925925925925,675,9967.0,0.5496296296296296,1.2635029742233972,128.81940700808624,-125.24834437086092,6386.0
180,120,255,290,15,165,280,400,0.9611595780502208,0.9356699310878245,30,1,0,none,long,14.762430939226519,543,8016.0,0.5174953959484346,1.2490523830236748,143.067615658363,-124.27027027027027,4421.0
150,120,245,170,15,25,290,420,0.9259531382689528,0.969018603821047,24,1,0,none,long,14.75531914893617,564,8322.0,0.5124113475177305,1.2374593391542543,150.06228373702422,-128.84558823529412,4712.0
300,60,210,160,70,165,380,680,0.9363176081070511,0.9555892258035769,5,1,1,none,long,14.740890688259109,741,10923.0,0.50472334682861,1.209032628456607,168.92513368983958,-144.75069252077563,7652.0
210,45,85,115,55,40,400,490,0.9024995247945345,0.9452503012094099,11,1,0,none,long,14.740641711229946,748,11026.0,0.553475935828877,1.2623551526399694,128.14734299516908,-126.58734939759036,6681.0
210,90,275,195,15,20,460,590,0.9982446805526378,0.986730250240753,21,1,0,none,long,14.732177263969172,519,7646.0,0.51252408477842,1.2909768999505271,127.53007518796993,-104.27380952380952,4192.0
210,45,35,105,45,170,300,590,0.9085578441143246,0.9545921117888435,9,1,0,none,long,14.73103448275862,1015,14952.0,0.5152709359605911,1.1939978980966097,175.95602294455068,-157.61349693251535,11189.0
210,60,20,255,80,125,190,320,0.996750077667203,0.9255879887884942,30,1,0,none,long,14.729865771812081,596,8779.0,0.5453020134228188,1.311201701524282,113.8123076923077,-105.65543071161049,2090.0
150,60,155,25,45,45,240,330,0.9148243029217754,0.9089943617770395,15,1,0,none,long,14.715959004392387,683,10051.0,0.5344070278184481,1.292214210954762,121.77260273972603,-109.19365079365079,2848.0
120,60,130,90,30,190,350,650,0.9384796822909791,1.0002843500834728,28,1,1,none,long,14.69416785206259,703,10330.0,0.49786628733997157,1.1952335053202547,180.68857142857144,-150.3153409090909,6687.0
180,45,105,270,5,120,200,400,0.9221380957468119,0.943828479412594,22,1,0,none,long,14.689900426742533,703,10327.0,0.49359886201991465,1.285102976091878,134.14697406340056,-102.61189801699717,3707.0
300,45,195,295,60,165,110,300,0.9730905551690752,0.9043693926755798,19,1,1,none,long,14.6875,720,10575.0,0.5402777777777777,1.2583237657864523,132.4215938303342,-124.8079268292683,2734.0
180,60,55,295,40,105,80,290,1.0009479912963515,0.9309423241127248,16,1,1,none,long,14.682926829268293,615,9030.0,0.5430894308943089,1.2233489982686123,148.08383233532933,-145.956678700361,2684.0
120,60,70,240,40,45,170,340,1.0145695595256066,0.968552525754634,13,1,0,none,long,14.680672268907562,357,5241.0,0.5378151260504201,1.1934662236987819,168.390625,-166.19631901840492,3148.0
150,60,45,175,5,105,440,610,1.0081833626690937,0.9744470681090044,13,1,1,none,long,14.68,350,5138.0,0.48857142857142855,1.3628787343738964,112.84795321637426,-81.3735632183908,1136.0
180,45,295,205,75,155,380,530,0.9646680339776863,0.968183575990363,8,1,0,none,long,14.675753228120517,697,10229.0,0.5279770444763271,1.2189192081326914,154.7663043478261,-142.45426829268294,4300.0
180,120,120,195,25,55,300,660,0.9849079527474952,0.9818337377712341,17,1,0,none,long,14.675213675213675,702,10302.0,0.5042735042735043,1.175817049236283,194.62429378531073,-169.34971098265896,6517.0
300,90,150,215,20,35,450,620,0.9954216198114301,0.9110250006021076,25,1,0,none,long,14.673170731707318,615,9024.0,0.4861788617886179,1.305442729488221,128.98996655518394,-94.9967845659164,3370.0
240,45,175,235,75,125,60,360,0.9317039546669469,0.9529320756316494,13,1,0,none,long,14.66540404040404,792,11615.0,0.5366161616161617,1.184573090308125,175.39764705882354,-172.4082191780822,6951.0
120,45,225,60,60,200,280,520,0.9519618822947576,0.9200586337472058,25,1,1,none,long,14.663500678426052,737,10807.0,0.5413839891451832,1.1843914757119214,173.9749373433584,-174.43154761904762,7105.0
210,90,210,185,25,170,360,430,0.9497457411962951,0.9527443896373212,10,1,0,none,long,14.663212435233161,579,8490.0,0.5492227979274611,1.2356827582377925,139.97798742138366,-139.62403100775194,5985.0
300,120,180,245,40,115,70,490,0.9404119892156709,0.981158714108072,12,1,1,none,long,14.649584487534627,722,10577.0,0.518005540166205,1.1470314302792721,220.62566844919786,-207.91040462427745,12651.0
210,90,155,280,50,130,280,390,0.9251247484735433,0.9529760413472984,28,1,1,none,long,14.648902821316614,638,9346.0,0.5407523510971787,1.2384426982345138,140.7014492753623,-135.62629757785467,5837.0
210,90,210,140,30,145,310,540,0.9031168618381723,0.9003360405132541,18,1,0,none,long,14.647887323943662,639,9360.0,0.5320813771517997,1.195451982710017,168.37941176470588,-161.78716216216216,7617.0
150,90,200,205,5,20,70,250,0.9776330740617911,0.9892311614608587,26,1,0,none,long,14.637457044673539,582,8519.0,0.5515463917525774,1.2561720042098932,130.13707165109034,-128.8953488372093,4379.0
150,90,175,235,30,165,310,490,0.9594524890956169,0.9886644224399961,16,1,1,none,long,14.63679245283019,636,9309.0,0.5424528301886793,1.1948141637368157,165.48695652173913,-165.3425605536332,7519.0
