y_true,y_pred,y_logit,q10,q50,q90
0.0015385151,0.00031063706,-0.038609155,-0.008841455,-0.0009886548,0.0014752932
0.0011968613,0.0003071651,-0.038609065,-0.008834213,-0.0009764731,0.0014361292
-0.006154299,0.0003386438,-0.038736776,-0.00879845,-0.0009763688,0.0014067367
0.0023931265,0.00029328465,-0.038539536,-0.008847516,-0.000978671,0.0014561787
-0.011796117,0.0002612453,-0.03837747,-0.008901905,-0.0009887666,0.0015395097
-0.0064964294,0.0002900511,-0.038494676,-0.008870628,-0.0009942874,0.0015302338
0.0006839037,0.00029044785,-0.038480386,-0.008856297,-0.0009844974,0.0014938638
-0.0010256767,0.00026057102,-0.038359098,-0.008898653,-0.0009949952,0.0015527532
-0.00051283836,0.00022522733,-0.03821461,-0.008932546,-0.0009924993,0.0015672371
0.0090607405,0.00029387698,-0.03855101,-0.00883837,-0.0009803548,0.0014439486
-0.004102826,0.00024481118,-0.03829351,-0.008925397,-0.0010010004,0.0015866049
-0.0071804523,0.00023024902,-0.038225383,-0.008945093,-0.0010045096,0.0016136542
-0.0018802881,0.00020897947,-0.03814313,-0.008964211,-0.001003392,0.0016228072
0.0010256767,0.00022566877,-0.03822814,-0.008916542,-0.0009856075,0.0015275553
