trial,avg_trade,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,num_trades,total_pnl,win_rate,profit_factor,max_drawdown,sharpe
1185,18129.295774647886,285,260,45,70,290,380,1.009012293059899,0.9600048000950278,15,0,0,142,2574360.0,0.4295774647887324,1.8744815497966962,616305.0,2.1024406580610453
1188,4386.208791208791,295,260,40,65,290,450,1.0398891473843976,0.9472118716892908,17,0,0,91,399145.0,0.38461538461538464,1.1947324255626406,550500.0,0.6291896173254917
1189,10646.4,275,255,40,120,270,410,1.0129393724287665,0.9399324830749884,13,0,0,175,1863120.0,0.4,1.5765442375592986,586565.0,1.666050354682183
1190,14493.79411764706,285,270,45,115,280,390,0.9981183509521351,0.9583784464625933,14,0,0,170,2463945.0,0.4176470588235294,1.660176837028602,713800.0,1.9687900044660478
1191,1047.8471138845555,290,265,40,155,300,420,1.0090674099287356,0.9549763525062528,21,1,1,641,671670.0,0.5195007800312013,1.2048845661679812,191135.0,1.115087142144295
1192,13684.448818897637,295,275,40,110,310,380,1.0165063636071865,0.9503396947243884,15,0,0,127,1737925.0,0.4015748031496063,1.5938750997380755,537775.0,1.5896849280447112
1193,12182.382550335571,280,240,50,95,260,330,1.0038058393116738,0.9637822026611327,21,0,0,149,1815175.0,0.4429530201342282,1.5637583371508879,491955.0,1.6954944373519085
1195,15353.524590163934,285,280,40,120,280,400,1.022043816962455,0.9548428133136586,18,0,0,122,1873130.0,0.4098360655737705,1.7015507577757927,538690.0,1.7289335214116823
1196,7449.257641921397,300,270,20,115,270,370,1.0008006589928231,0.9455371049928981,19,0,0,229,1705880.0,0.4148471615720524,1.4029793275488582,336470.0,1.6680932784809142
1198,17768.14285714286,290,265,40,120,270,390,1.0072979475085915,0.9655727497342063,13,0,0,175,3109425.0,0.4114285714285714,1.911882917215926,658555.0,2.2278311160949094
1199,8887.225274725275,280,245,45,80,280,380,0.9946142147598519,0.9584832288817836,15,0,0,182,1617475.0,0.3901098901098901,1.3879948810270568,768920.0,1.3427738327281615
1200,15745.374331550802,150,250,40,160,300,440,1.0036443682376266,0.9493395775005518,14,0,1,187,2944385.0,0.4117647058823529,1.7583002285677494,502605.0,2.118166403077597
1201,15346.382352941177,285,270,45,165,250,400,1.01330368636197,0.9406419650754474,21,0,0,170,2608885.0,0.40588235294117647,1.8177438490194635,526900.0,2.159655971914165
1202,10080.054347826086,275,275,40,115,290,410,0.9980102951986315,0.9612842443651128,20,0,0,184,1854730.0,0.3858695652173913,1.4426658329176523,784100.0,1.4651798703627117
1205,13948.367346938776,280,280,50,120,300,380,1.0044529878927884,0.9574793135436039,20,0,0,147,2050410.0,0.42857142857142855,1.6167796701941415,532260.0,1.698023051332218
1206,16530.029069767443,290,265,40,125,230,430,1.0107156361596712,0.95310897915085,21,0,0,172,2843165.0,0.4127906976744186,1.8773900780131338,669105.0,2.2969713526051136
1207,14604.905063291139,280,255,40,195,290,390,1.0020444202311962,0.9457456820527368,19,0,1,158,2307575.0,0.37341772151898733,1.634086793562339,686060.0,1.7427767776092171
1208,17759.198473282442,300,125,45,50,260,350,1.007269395881805,0.9618223196552413,28,0,0,131,2326455.0,0.4198473282442748,1.9182897730973192,366375.0,2.3528804768123392
1209,9642.52840909091,275,265,40,120,270,390,1.0143363151464424,0.9499660557594101,15,0,0,176,1697085.0,0.3977272727272727,1.5082546057330763,649620.0,1.5169166426866403
1210,989.7191697191697,290,260,45,60,280,400,0.9992785110210956,0.9558217950893937,15,1,1,819,810580.0,0.5323565323565324,1.1989678258681737,224110.0,1.0862385562770196
1212,10267.803468208092,295,275,50,180,290,380,0.9948839386605458,0.9590924533803918,21,0,0,173,1776330.0,0.4161849710982659,1.410004939457029,620090.0,1.4624634692560907
1213,17892.09375,285,260,45,40,280,470,1.0055132950498562,0.952519398631053,17,0,0,160,2862735.0,0.38125,1.9115437337905803,481685.0,2.226506091386
1214,11137.904191616766,270,290,35,125,300,420,1.0007362724308433,0.9669604117380497,20,0,1,167,1860030.0,0.3712574850299401,1.530716884228547,639520.0,1.649523541032734
1215,16305.8203125,290,270,40,120,290,410,1.0156836638954752,0.9632351219774279,28,0,0,128,2087145.0,0.4140625,1.699173578635651,621430.0,1.8535838530347335
1216,13976.27840909091,280,265,40,115,270,400,1.0081798426861375,0.9457623822067824,11,0,0,176,2459825.0,0.4147727272727273,1.7268170240930392,621500.0,1.9281458648480554
1219,7588.767605633803,275,275,80,155,300,370,0.9973891362329441,0.9496887299195524,21,0,0,142,1077605.0,0.3732394366197183,1.274629159334379,630985.0,0.8708175070036485
1220,17051.540880503144,285,265,75,110,260,380,1.0065021887273475,0.9414760974816115,22,0,1,159,2711195.0,0.389937106918239,1.825097157256285,558110.0,2.1560483411967186
1222,9621.225806451614,300,280,45,115,290,420,1.0008893697256274,0.9601361469724082,16,0,0,155,1491290.0,0.3935483870967742,1.4165608707250408,473275.0,1.4027920209170386
1223,13906.111111111111,295,240,40,150,280,410,1.010536338901224,0.9573099912456466,20,0,0,144,2002480.0,0.3888888888888889,1.6099329447795767,578625.0,1.863257264925414
1224,12834.92700729927,285,260,35,160,290,390,1.0174954631533575,0.9640033180577627,15,0,1,137,1758385.0,0.40145985401459855,1.6280843691955993,603650.0,1.7960214545151365
1225,12502.108843537415,275,285,50,130,300,380,1.0041623787562184,0.952347532582573,20,0,0,147,1837810.0,0.42857142857142855,1.5558744888329663,552265.0,1.5446393668928042
1226,14177.631578947368,290,265,55,125,270,370,1.0096096619066768,0.9310546161740266,21,0,0,171,2424375.0,0.391812865497076,1.6909127957263508,745855.0,1.787445359427483
1228,1213.0533117932148,285,275,40,105,280,400,1.0124162503741645,0.9610269995433649,12,1,0,619,750880.0,0.529886914378029,1.2375484624108852,160010.0,1.276868671614809
1229,12850.601503759399,295,260,35,135,310,440,1.0205887502286206,0.9692556082676601,19,0,0,133,1709130.0,0.37593984962406013,1.5918327065716482,651940.0,1.6840224833381687
1230,14718.75,270,245,40,165,290,400,1.0036918851342536,0.9556416171597196,18,0,1,152,2237250.0,0.3881578947368421,1.6391138535373013,668275.0,1.731523672585154
1232,8788.872340425532,280,255,15,120,260,370,1.0065965868750413,0.943401828401721,16,0,0,235,2065385.0,0.4297872340425532,1.5233658950675941,293140.0,1.932972350512243
1233,19179.8087431694,285,260,40,125,270,430,1.0014991285217976,0.935213446998617,28,0,1,183,3509905.0,0.3989071038251366,2.0609423599503067,654120.0,2.545790786751065
1234,7480.856164383562,175,265,45,110,250,340,1.0160076735544226,0.9590181049296181,15,0,0,146,1092205.0,0.3835616438356164,1.3053897322190005,603490.0,1.0786275835464343
1236,13157.556179775282,290,250,40,120,290,390,0.9974967654830745,0.9625658768585353,20,0,0,178,2342045.0,0.39325842696629215,1.5617728365744987,768970.0,1.781938582422924
1237,14225.142857142857,280,275,40,155,280,410,1.012189961785305,0.9541861752829851,21,0,1,140,1991520.0,0.4,1.5950066551042632,563380.0,1.6945201664259706
1238,12197.63698630137,300,265,50,115,290,390,1.0046599015958095,0.9668708100123793,28,0,0,146,1780855.0,0.4383561643835616,1.5242017855513397,529040.0,1.5664822247949535
1239,18773.81679389313,290,255,45,125,300,370,1.0077770524654301,0.9483043210707057,13,0,0,131,2459370.0,0.4122137404580153,1.850631046302093,472475.0,2.025143635068591
1240,11290.325203252032,285,280,40,170,280,380,1.0235542917240572,0.9579110905422935,17,0,1,123,1388710.0,0.3902439024390244,1.4797538890980886,552825.0,1.301617754705055
1241,9637.19512195122,275,270,35,120,270,360,1.0023753657154886,0.969340401773578,27,0,0,164,1580500.0,0.4024390243902439,1.4168298513996964,702870.0,1.43741367427418
1242,14706.576923076924,295,260,45,55,290,400,1.0148177571315848,0.9627242238327052,14,0,0,130,1911855.0,0.45384615384615384,1.6421633005397671,587385.0,1.758122749189906
1243,16123.846153846154,265,265,40,125,300,390,1.009580676868429,0.9535783797587216,16,0,1,143,2305710.0,0.4125874125874126,1.7136642415744683,659175.0,1.7202526879545177
1244,9363.093525179856,285,260,40,175,270,650,0.994233587650814,0.9447759723060746,20,0,0,278,2602940.0,0.37410071942446044,1.559673347925742,624885.0,1.8666921206840668
1245,14177.424242424242,280,275,45,150,280,420,0.999669738931014,0.9574967339179238,21,0,0,165,2339275.0,0.4,1.6126892166016902,528650.0,1.7802990104176506
1247,1111.7706422018348,295,270,45,135,280,410,1.0113163087441668,1.0100441774451556,15,1,1,545,605915.0,0.5247706422018349,1.2253665975470276,162650.0,1.2086975460847824
1249,16541.914285714287,285,255,50,160,270,380,1.0066554578604812,0.9493995221488227,19,0,0,175,2894835.0,0.4057142857142857,1.904498849393139,484195.0,2.118661257007941
1250,10708.300492610837,50,245,40,120,280,400,1.0011766655119037,0.9630172118676867,20,0,1,203,2173785.0,0.35960591133004927,1.4396961063627731,771280.0,1.5739543632108253
1252,7799.864130434783,295,265,40,105,300,390,0.9967525448443978,0.9691014362834414,21,0,0,184,1435175.0,0.3804347826086957,1.313903919930359,826165.0,1.2270698907075555
1253,9346.65322580645,290,280,40,130,260,360,1.0200984083236388,0.9587764699313772,8,0,1,124,1158985.0,0.41935483870967744,1.3846857252863605,501735.0,1.3007797219398318
1254,12877.401129943502,285,275,35,125,270,460,1.0118768440455523,0.9509545048839504,15,0,0,177,2279300.0,0.3954802259887006,1.7206053679456599,578410.0,2.0812752962449053
1255,16069.79020979021,275,270,45,115,290,430,1.0045263067210424,0.9425449988070451,28,0,0,143,2297980.0,0.4125874125874126,1.722665899338494,558300.0,1.8090475364169702
1256,13717.046979865772,300,260,35,165,310,410,1.0081497598024642,0.9670334513711099,24,0,0,149,2043840.0,0.40939597315436244,1.6193013527824534,495220.0,1.8758807679643752
1257,15499.097222222223,270,265,45,125,280,370,1.0002702493276343,0.9603152119080104,21,0,1,144,2231870.0,0.3680555555555556,1.721531468621898,580220.0,1.858348459445394
1258,13998.58208955224,285,285,40,130,300,400,1.0131724876231432,0.9548963404529864,27,0,0,134,1875810.0,0.39552238805970147,1.601272223442055,522715.0,1.7683406479126964
1259,16314.933774834437,280,255,40,110,290,380,1.0039419177419517,0.9478930756471919,22,0,0,151,2463555.0,0.40397350993377484,1.7660879543249497,551780.0,1.9590288497191575
1260,15985.329341317365,290,270,50,120,260,390,1.008851005185176,0.9652080364090393,23,0,1,167,2669550.0,0.39520958083832336,1.8284880337782163,494065.0,1.9948404233141726
1261,7033.5142857142855,295,265,40,155,280,370,0.9962066807130509,0.9605079627112517,20,0,0,175,1230865.0,0.37142857142857144,1.27621279918855,817690.0,1.0678221713447864
1262,12386.223776223776,255,250,35,120,300,420,1.0159801951561955,0.9562535928812018,19,0,0,143,1771230.0,0.3986013986013986,1.6429520407718778,392200.0,1.8287114792846522
1263,9025.604026845638,280,275,45,100,270,360,1.0018280276011056,0.971324100265409,16,0,1,149,1344815.0,0.4228187919463087,1.3437345441951352,470845.0,1.1414030629777614
1264,14712.206896551725,290,95,45,30,290,390,1.0077575791708144,0.9512177377748927,21,0,0,145,2133270.0,0.41379310344827586,1.781144324970569,314750.0,2.2185280039150537
1265,20954.895104895106,285,260,40,115,280,440,1.005177793386987,0.9632340497921519,18,0,0,143,2996550.0,0.4195804195804196,1.9909619429342433,542080.0,2.292737934010579
1266,487.4563591022444,275,250,35,110,290,450,0.9985825987895295,0.9699089497663045,18,1,0,802,390940.0,0.5199501246882793,1.0899934278601182,346610.0,0.503805591060157
1267,10830.516304347826,290,255,40,110,280,440,0.9911670513737091,0.9665363208111928,18,0,1,184,1992815.0,0.3858695652173913,1.4300174892890243,831810.0,1.4899409832299115
1268,11085.496453900709,285,160,35,105,310,460,1.0038457036172206,0.9114602585055169,17,0,0,141,1563055.0,0.3546099290780142,1.5182457187380847,431260.0,1.498594441199472
1269,16301.759776536313,295,240,40,110,270,450,1.0117103410532642,0.9645709179854902,18,0,0,179,2918015.0,0.4134078212290503,1.884186684241226,537700.0,2.3471834108351297
1270,10461.08695652174,280,245,40,115,300,460,0.9963208627491276,0.9703874208069392,19,0,1,184,1924840.0,0.3804347826086957,1.4333317199296256,752570.0,1.4751386261340855
1271,16948.509933774836,285,255,40,185,320,430,1.0007114283754668,0.9636159048620058,17,0,0,151,2559225.0,0.3841059602649007,1.7249200151259576,590710.0,1.9385995585778657
1272,2611.72131147541,215,260,35,115,280,450,1.0600476875959288,0.9680949558938639,18,0,0,61,159315.0,0.4098360655737705,1.1089813969237714,544105.0,0.3262735582200248
1273,13434.354838709678,300,250,35,100,290,450,1.006637090730649,0.9451992541919759,19,0,1,155,2082325.0,0.3870967741935484,1.6399739993515206,460945.0,1.8313790991861334
1274,15687.797202797203,265,260,40,105,280,440,1.0100665707959375,0.9386111715309725,18,0,0,143,2243355.0,0.4125874125874126,1.6850974422088223,663665.0,1.6874085645358001
1275,10611.266666666666,200,255,40,115,270,470,1.0195710270694485,1.0177540574029427,19,0,0,150,1591690.0,0.36,1.6139772606729221,504460.0,1.8112449906915418
1276,17103.940397350994,290,260,40,200,290,440,1.003417221289999,0.9961213704525897,19,0,0,151,2582695.0,0.3708609271523179,1.7429329612956117,626935.0,1.9009911101209325
1277,5684.873737373738,275,265,35,110,300,440,0.9932589670726635,0.9619567209422568,18,0,1,198,1125605.0,0.37373737373737376,1.2395617843612992,719505.0,0.9523658665958001
1278,15589.415204678362,280,250,40,115,260,430,1.0112693354399744,0.9570112822156834,18,0,0,171,2665790.0,0.4269005847953216,1.8414502113260671,652425.0,2.171269311779987
1279,16485.28125,285,270,40,190,250,440,1.0154808573590177,0.9647111407744582,19,0,0,160,2637645.0,0.40625,1.8146989872033654,639290.0,1.994770159730704
1280,14052.974683544304,290,245,35,110,290,460,1.0061500323026602,0.9523290050293541,17,0,1,158,2220370.0,0.35443037974683544,1.6796773601077506,558755.0,1.869967731314606
1281,10954.282296650717,270,260,40,115,270,430,0.9992177278182591,0.9468026142249522,18,0,0,209,2289445.0,0.39712918660287083,1.5438550856838795,751735.0,1.7641383097386751
1282,17536.895424836603,295,255,40,115,280,450,1.0034473016039853,0.9714229913829329,18,0,0,153,2683145.0,0.39215686274509803,1.8047801296336843,566835.0,2.119468732314602
1284,19888.636363636364,285,270,40,180,290,440,1.0135426773391014,0.9670264214504007,17,0,0,132,2625300.0,0.4090909090909091,1.8250302869363133,626030.0,2.0182034522363
1286,11845.21978021978,290,235,40,120,280,430,0.9962704166382638,0.9425888909215826,18,0,0,182,2155830.0,0.38461538461538464,1.4840884900906728,827150.0,1.6045919997543425
1288,8784.551724137931,285,255,90,95,270,420,1.01676948484134,0.9498629696490297,24,0,0,145,1273760.0,0.3724137931034483,1.4412634846290817,616165.0,1.336376022791743
1289,12147.486033519554,295,270,35,110,260,370,1.012203547349295,0.9634103203474641,20,0,0,179,2174400.0,0.4022346368715084,1.6359493907824774,576095.0,1.7981524315993467
1291,15239.86394557823,240,245,40,120,300,380,1.0088753401121973,0.9259348909043358,20,0,0,147,2240260.0,0.41496598639455784,1.6613694367646257,531525.0,1.839962553783131
1294,13678.668639053254,280,255,55,120,290,430,0.9987665584960351,0.970882070919086,7,0,0,169,2311695.0,0.41420118343195267,1.598601697384009,510755.0,1.8671922904385394
1295,16969.87341772152,290,260,40,110,280,470,1.0058809495974186,0.9476711941783319,26,0,0,158,2681240.0,0.4050632911392405,1.8334986088875764,587680.0,2.0937570085133412
1296,15596.223021582733,295,250,40,75,270,350,1.0106620520491572,0.9612611178216829,18,0,1,139,2167875.0,0.4676258992805755,1.7398284782133886,457745.0,2.211601085453855
1297,3734.967105263158,185,270,25,105,300,450,1.0193147014081654,1.0066728164692909,14,0,0,152,567715.0,0.34868421052631576,1.171882758286607,774960.0,0.6059314864544931
1299,9124.372197309416,285,275,35,115,260,380,0.9951332479208589,0.9558320177140761,20,0,0,223,2034735.0,0.38565022421524664,1.4292241632994023,596020.0,1.5431167228940241
1300,15795.344827586207,275,265,40,120,290,420,1.0237039019296603,0.95278946686504,16,0,1,116,1832260.0,0.41379310344827586,1.8132642689427734,307505.0,1.8929223750856836
1301,11271.831395348838,300,270,45,125,270,380,1.008079259782386,0.941712393329748,19,0,0,172,1938755.0,0.4127906976744186,1.519650859850759,491995.0,1.5629222930759898
1303,11315.79754601227,290,280,40,125,280,560,1.0141338121096313,0.9590403869262323,14,0,1,163,1844475.0,0.3803680981595092,1.575380732828809,410635.0,1.6881833736134313
1304,3029.8125,280,260,45,115,290,390,1.004504325255588,1.0384946762554539,22,1,0,240,727155.0,0.5625,1.6805285840629285,131150.0,3.0728127095284075
1305,17818.814814814814,295,265,40,125,280,370,1.0098849171771327,0.9723282199519111,27,0,0,135,2405540.0,0.4148148148148148,1.7859700712278639,598235.0,2.123532103201713
1306,9173.372093023256,275,240,40,120,270,410,0.9985203300623148,0.9506509291497154,16,0,1,215,1972275.0,0.3953488372093023,1.452850008610298,758310.0,1.5605420716129
1307,18021.36,285,255,45,170,310,380,1.0175924821962847,0.9659190013207426,20,0,0,125,2252670.0,0.44,1.839370882642263,412940.0,2.0083523861297303
1308,16956.928571428572,280,140,35,175,290,390,1.0062020364506472,0.9464330358102943,15,0,0,140,2373970.0,0.4142857142857143,1.9098877765342572,252040.0,2.229236600256798
1310,17045.724137931036,290,270,45,115,280,420,1.0023051031869,0.9565106216731147,21,0,1,145,2471630.0,0.41379310344827586,1.7840756784364358,397775.0,2.0494858487652428
1311,4483.418604651163,295,260,20,120,290,370,0.9923809776828202,0.9642941822977285,14,0,0,215,963935.0,0.3767441860465116,1.1984438401060635,468260.0,0.8877689083546549
1312,14474.716312056738,285,255,40,80,270,350,1.0091098925843849,0.9596910844577273,20,0,0,141,2040935.0,0.45390070921985815,1.6694344722172567,547495.0,1.8773753581166868
1313,14286.944444444445,280,265,40,125,260,400,1.0020275328203436,0.9498244107054991,13,0,1,180,2571650.0,0.4111111111111111,1.7383942620220745,669510.0,2.0115298800578056
