entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2017-07-28 16:49:00,2017-07-31 16:04:00,60193.0,60791.0,452,-270296.0,signal_reverse,long
2017-08-04 16:04:00,2017-08-09 16:04:00,60733.0,60574.0,358,56922.0,signal_reverse,long
2017-08-10 16:04:00,2017-08-11 16:04:00,60267.0,60455.0,460,-86480.0,signal_reverse,long
2017-08-14 16:04:00,2017-08-15 16:04:00,60260.0,60474.0,489,-104646.0,signal_reverse,long
2017-08-16 16:04:00,2017-08-21 16:04:00,59864.0,59336.0,517,272976.0,signal_reverse,long
2017-08-28 16:04:00,2017-08-29 16:04:00,58735.0,59023.0,455,-131040.0,signal_reverse,long
2017-08-31 16:04:00,2017-09-01 16:04:00,58542.0,57717.0,419,345675.0,signal_reverse,long
2017-09-22 16:04:00,2017-09-26 16:04:00,58415.0,58446.0,429,-13299.0,signal_reverse,long
2017-10-04 16:04:00,2017-10-06 16:04:00,58383.0,58840.0,483,-220731.0,signal_reverse,long
2017-10-12 16:04:00,2017-10-17 16:04:00,58454.0,58046.0,656,267648.0,signal_reverse,long
2017-11-02 16:04:00,2017-11-03 16:04:00,58877.0,59116.0,434,-103726.0,signal_reverse,long
2017-11-10 16:04:00,2017-11-13 16:04:00,59560.0,59858.0,433,-129034.0,signal_reverse,long
2017-11-17 16:04:00,2017-11-21 16:04:00,59679.0,59694.0,450,-6750.0,signal_reverse,long
2017-11-22 16:03:00,2017-11-24 16:04:00,58976.0,58702.0,476,130424.0,signal_reverse,long
2017-12-18 16:04:00,2017-12-20 16:04:00,59320.0,59349.0,534,-15486.0,signal_reverse,long
2017-12-21 16:04:00,2017-12-27 16:04:00,59125.0,58311.0,660,537240.0,signal_reverse,long
2018-01-12 16:04:00,2018-01-16 16:49:00,57064.0,56906.0,497,78526.0,signal_reverse,long
2018-01-23 16:04:00,2018-01-29 16:04:00,56908.0,56804.0,693,72072.0,signal_reverse,long
2018-01-30 16:04:00,2018-01-31 16:04:00,56346.0,56550.0,442,-90168.0,signal_reverse,long
2018-02-02 16:04:00,2018-02-02 16:49:00,56576.0,56647.0,498,-35358.0,signal_reverse,long
2018-02-12 16:04:00,2018-02-20 16:04:00,58177.0,56823.0,266,360164.0,signal_reverse,long
2018-02-26 16:04:00,2018-02-28 16:04:00,56060.0,56385.0,469,-152425.0,signal_reverse,long
2018-03-06 16:04:00,2018-03-07 16:04:00,56346.0,56906.0,390,-218400.0,signal_reverse,long
2018-03-21 16:04:00,2018-03-26 16:49:00,58048.0,57740.0,518,159544.0,signal_reverse,long
2018-04-12 16:04:00,2018-04-16 16:04:00,62461.0,62833.0,85,-31620.0,signal_reverse,long
2018-04-17 16:04:00,2018-04-20 16:04:00,62298.0,61932.0,167,61122.0,signal_reverse,long
2018-05-07 16:04:00,2018-05-08 16:04:00,63206.0,63648.0,255,-112710.0,signal_reverse,long
2018-05-10 16:04:00,2018-05-15 16:04:00,62196.0,62660.0,224,-103936.0,signal_reverse,long
2018-05-22 16:04:00,2018-05-23 16:04:00,61626.0,61945.0,242,-77198.0,signal_reverse,long
2018-05-23 16:49:00,2018-05-24 16:04:00,61694.0,61753.0,277,-16343.0,signal_reverse,long
2018-05-31 16:04:00,2018-06-01 16:04:00,62255.0,62270.0,358,-5370.0,signal_reverse,long
2018-06-04 16:04:00,2018-06-05 16:04:00,62076.0,62420.0,379,-130376.0,signal_reverse,long
2018-06-06 16:04:00,2018-06-07 16:49:00,62150.0,62332.0,372,-67704.0,signal_reverse,long
2018-06-20 16:49:00,2018-06-26 16:04:00,64159.0,63594.0,294,166110.0,signal_reverse,long
2018-06-29 16:04:00,2018-07-02 16:04:00,63333.0,63675.0,360,-123120.0,signal_reverse,long
2018-07-06 16:04:00,2018-07-12 16:04:00,63492.0,62457.0,492,509220.0,signal_reverse,long
2018-07-23 16:04:00,2018-08-01 16:04:00,63554.0,63212.0,396,135432.0,signal_reverse,long
2018-08-14 16:04:00,2018-08-16 16:04:00,66972.0,67346.0,176,-65824.0,signal_reverse,long
2018-08-17 16:04:00,2018-08-20 16:04:00,67690.0,67445.0,238,58310.0,signal_reverse,long
2018-08-27 16:04:00,2018-08-28 16:04:00,67236.0,67701.0,254,-118110.0,signal_reverse,long
2018-09-18 16:04:00,2018-09-19 16:49:00,68100.0,67417.0,380,259540.0,signal_reverse,long
2018-10-02 16:04:00,2018-10-03 16:04:00,65882.0,66230.0,353,-122844.0,signal_reverse,long
2018-10-10 16:04:00,2018-10-11 16:04:00,66731.0,66868.0,312,-42744.0,signal_reverse,long
2018-10-11 16:49:00,2018-10-17 16:49:00,66781.0,66031.0,281,210750.0,signal_reverse,long
2018-10-22 16:04:00,2018-10-23 16:04:00,65725.0,65910.0,368,-68080.0,signal_reverse,long
2018-10-29 16:04:00,2018-10-29 16:49:00,65912.0,66044.0,410,-54120.0,signal_reverse,long
2018-11-14 16:04:00,2018-11-21 16:04:00,67979.0,66042.0,280,542360.0,signal_reverse,long
2018-11-30 16:04:00,2018-12-03 16:04:00,67082.0,66742.0,252,85680.0,signal_reverse,long
2018-12-04 16:04:00,2018-12-05 16:04:00,66563.0,66888.0,308,-100100.0,signal_reverse,long
2018-12-25 16:49:00,2018-12-26 16:04:00,69616.0,70011.0,297,-117315.0,signal_reverse,long
2018-12-28 16:04:00,2018-12-28 16:49:00,70116.0,70092.0,289,6936.0,signal_reverse,long
2018-12-29 16:04:00,2018-12-29 16:49:00,70403.0,70522.0,391,-46529.0,signal_reverse,long
