trades,net_pnl,pf,max_dd_pct,win_rate,long_idx,short_idx,threshold,auc,base_trades
41,559595.1840000001,1.1668431187962807,14.070653069306656,0.5121951219512195,1,12,0.5,0.6071428571428572,207
14,837376.0000000002,2.1123552442158657,5.557493056984794,0.5714285714285714,1,12,0.52,0.6071428571428572,207
62,620067.3880000005,1.1172155359605958,25.280634165640176,0.3709677419354839,1,13,0.48,0.6023255813953489,227
26,1950824.1400000001,1.9131428415865344,10.88695898382073,0.46153846153846156,1,13,0.5,0.6023255813953489,227
2,424489.22000000003,inf,0.0,1.0,1,13,0.52,0.6023255813953489,227
47,1409336.8680000005,1.3667262954841655,23.031711104705938,0.3829787234042553,1,14,0.48,0.5303030303030304,177
31,1571604.0880000002,1.5611531596881174,20.204410873070707,0.41935483870967744,1,14,0.5,0.5303030303030304,177
15,163631.20400000003,1.139523425659877,11.773330835578044,0.4,1,14,0.52,0.5303030303030304,177
58,-83333.63199999958,0.9847736249594974,31.67960963531099,0.3620689655172414,1,15,0.48,0.6019955654101995,179
32,-1381782.1519999998,0.6089745751396154,37.67216621731142,0.40625,1,15,0.5,0.6019955654101995,179
3,-828269.62,0.059436397433188064,6.773022341407518,0.3333333333333333,1,15,0.52,0.6019955654101995,179
64,1638664.5039999997,1.3497427716066717,21.272762544760653,0.390625,1,16,0.48,0.5476753349093775,205
27,275781.704,1.1224293041505489,20.447841501709448,0.37037037037037035,1,16,0.5,0.5476753349093775,205
8,-541887.3,0.2539579908616454,10.606709398012313,0.375,1,16,0.52,0.5476753349093775,205
41,-1136180.152,0.7216765569371588,34.69107225331283,0.3902439024390244,1,17,0.48,0.65125,153
10,248390.50400000002,1.2282279772255789,10.977696025074371,0.6,1,17,0.5,0.65125,153
0,0.0,0.0,0.0,,1,17,0.52,0.65125,153
105,-256028.6319999999,0.9684717980116626,38.1439474351828,0.3619047619047619,1,18,0.48,0.5750196386488609,287
49,1065971.2,1.2436098807692582,18.86302522647794,0.3877551020408163,1,18,0.5,0.5750196386488609,287
0,0.0,0.0,0.0,,1,18,0.52,0.5750196386488609,287
52,724043.1680000001,1.173172919179533,29.437998297363038,0.3269230769230769,1,19,0.48,0.5430820215410108,278
31,1100925.1,1.3806315292688358,22.136214888259094,0.2903225806451613,1,19,0.5,0.5430820215410108,278
11,2883675.3600000003,4.806409759994158,4.615515437213379,0.5454545454545454,1,19,0.52,0.5430820215410108,278
28,1127244.3879999998,1.465386522868312,13.450011466159783,0.42857142857142855,1,20,0.48,0.511904761904762,179
15,-676219.556,0.49113335216632314,16.420865438999133,0.4,1,20,0.5,0.511904761904762,179
9,-398775.63599999994,0.4885656190137167,13.162633881464842,0.4444444444444444,1,20,0.52,0.511904761904762,179
35,379009.5079999999,1.1320342452874073,21.992102670936458,0.42857142857142855,1,21,0.48,0.5564102564102563,202
15,445694.78,1.3398494607097018,12.182739824039539,0.3333333333333333,1,21,0.5,0.5564102564102563,202
6,984393.68,4.260382782789679,4.93883936793686,0.3333333333333333,1,21,0.52,0.5564102564102563,202
51,-2003515.8120000002,0.6224238521026011,49.4865022368594,0.35294117647058826,1,22,0.48,0.5533783783783783,171
32,-858333.112,0.7545149466310285,39.530692145173155,0.375,1,22,0.5,0.5533783783783783,171
4,-690362.5,0.35593105065162817,19.91775288821128,0.25,1,22,0.52,0.5533783783783783,171
69,2093273.548,1.4240997692871344,19.26540996731797,0.34782608695652173,1,23,0.48,0.49556213017751477,219
43,1033402.1880000002,1.324590871034699,24.91594256198339,0.37209302325581395,1,23,0.5,0.49556213017751477,219
26,334241.0040000005,1.1335454441802983,23.54088653503154,0.3076923076923077,1,23,0.52,0.49556213017751477,219
37,252154.52800000014,1.093681576431929,25.115614866578,0.43243243243243246,1,24,0.48,0.5575048732943471,212
29,-523573.71199999994,0.7733369868604733,26.907172942151814,0.4482758620689655,1,24,0.5,0.5575048732943471,212
